Row ID,Order Date,Sales,Quantity,Discount,Profit
5651,17-07-2017,10.56,2,0,0
5652,17-07-2017,1194.165,5,0.15,210.735
5653,06-10-2017,40.99,1,0,20.0851
5654,04-11-2014,2.94,1,0,0.7938
5655,18-12-2016,45.24,4,0.7,-30.16
5656,18-12-2016,18.688,4,0.2,2.336
5657,18-12-2016,11.648,2,0.2,3.7856
5658,18-12-2016,112.776,3,0.2,-8.4582
5659,18-12-2016,377.45,5,0.5,-264.215
5660,18-12-2016,15.936,4,0.2,5.1792
5661,18-12-2016,28.68,3,0.2,-7.17
5662,24-09-2016,21.44,2,0.2,7.504
5663,24-09-2016,511.056,9,0.2,-95.823
5664,21-07-2016,18.656,2,0.2,1.3992
5665,21-07-2016,11.088,7,0.7,-8.1312
5666,21-07-2016,66.688,1,0.2,4.168
5667,21-07-2016,99.488,2,0.2,8.7052
5668,11-06-2016,14.62,2,0,6.8714
5669,11-06-2016,53.984,14,0.2,17.5448
5670,11-06-2016,389.97,3,0,132.5898
5671,09-06-2015,355.36,4,0,92.3936
5672,09-06-2015,140.376,3,0.2,8.7735
5673,27-10-2017,15.84,2,0.2,5.544
5674,27-10-2017,8.448,2,0.2,2.64
5675,22-01-2016,12.96,2,0,6.2208
5676,28-05-2014,57.408,6,0.2,5.7408
5677,28-05-2014,27.6,4,0,2.208
5678,29-12-2014,38.976,3,0.6,-50.6688
5679,28-07-2016,20.44,7,0,9.198
5680,28-07-2016,109.92,2,0,53.8608
5681,24-09-2016,6.38,1,0,2.9348
5682,24-09-2016,6.48,1,0,3.1104
5683,02-04-2014,15.84,3,0,7.128
5684,02-04-2014,1049.93,7,0,293.9804
5685,02-04-2014,154.9,5,0,40.274
5686,05-11-2015,98.352,3,0.2,35.6526
5687,28-07-2014,14.32,5,0.2,5.191
5688,28-07-2014,129.888,6,0.2,12.9888
5689,28-07-2014,48.944,7,0.2,16.5186
5690,26-12-2015,275.058,3,0.3,-90.3762
5691,10-12-2015,27.36,9,0,9.3024
5692,10-12-2015,44.75,5,0,20.585
5693,10-12-2015,134.99,1,0,36.4473
5694,10-12-2015,26.4,5,0,12.672
5695,10-12-2015,542.94,3,0,141.1644
5696,05-05-2016,71.088,2,0.2,-1.7772
5697,14-10-2017,27.396,9,0.8,-42.4638
5698,14-10-2017,13.456,1,0.8,-23.548
5699,05-11-2016,11.84,1,0.2,4.44
5700,03-11-2017,35.88,6,0,17.5812
5701,24-11-2016,40.752,3,0.2,15.282
5702,24-11-2016,139.96,5,0.2,-22.7435
5703,14-12-2014,2.624,1,0.2,0.2952
5704,14-12-2014,136.53,1,0.4,-52.3365
5705,14-12-2014,263.96,1,0.2,42.8935
5706,03-11-2014,11.64,3,0,3.3756
5707,22-09-2017,40.176,3,0.2,14.5638
5708,08-05-2015,79.44,3,0,30.1872
5709,08-05-2015,357.93,3,0,7.1586
5710,08-05-2015,127.764,2,0.1,21.294
5711,08-05-2015,2799.944,7,0.2,1014.9797
5712,08-05-2015,19.44,3,0,9.3312
5713,31-07-2017,36.792,1,0.2,4.1391
5714,01-03-2014,5.94,3,0,1.6038
5715,25-09-2017,177.55,5,0,47.9385
5716,09-10-2015,619.95,5,0,111.591
5717,09-10-2015,29.16,3,0,8.4564
5718,09-10-2015,57.96,7,0,27.2412
5719,09-10-2015,29.403,3,0.1,5.2272
5720,29-03-2017,81.4,5,0,21.164
5721,14-11-2015,8.72,5,0.2,2.289
5722,14-11-2015,91.176,3,0.2,4.5588
5723,14-11-2015,159.968,4,0.2,29.994
5724,26-09-2016,12.96,2,0,6.2208
5725,22-09-2014,331.536,3,0.2,-82.884
5726,25-09-2015,899.91,9,0,395.9604
5727,04-05-2015,946.344,7,0.2,118.293
5728,08-12-2017,178.11,3,0,32.0598
5729,08-12-2017,1089.75,3,0,305.13
5730,08-12-2017,61.06,2,0,28.0876
5731,08-12-2017,459.92,4,0,41.3928
5732,08-12-2017,27.52,4,0,12.6592
5733,29-06-2017,638.82,9,0,185.2578
5734,29-06-2017,30.69,3,0,7.9794
5735,29-06-2017,25.16,2,0,8.5544
5736,29-06-2014,13.92,3,0.2,4.872
5737,20-01-2014,19.36,2,0,9.2928
5738,20-01-2014,19.3,2,0,5.79
5739,31-12-2016,38.376,3,0.2,13.4316
5740,28-03-2017,12.96,2,0,6.3504
5741,28-03-2017,26.48,1,0,10.0624
5742,28-03-2017,532.72,2,0.2,53.272
5743,28-03-2017,26.72,4,0,12.8256
5744,28-03-2017,20.04,3,0,9.6192
5745,28-03-2017,795.48,7,0,7.9548
5746,28-03-2017,21.56,7,0,6.8992
5747,08-12-2016,249.584,2,0.2,31.198
5748,08-12-2016,68.112,3,0.2,17.8794
5749,08-12-2016,16.56,3,0.2,-2.484
5750,18-11-2017,74.95,5,0,36.7255
5751,30-05-2014,355.455,3,0.5,-184.8366
5752,22-01-2016,44.4,3,0,22.2
5753,22-01-2016,20.65,5,0,9.499
5754,03-02-2016,866.4,4,0,225.264
5755,29-03-2015,5.56,2,0,1.4456
5756,14-10-2014,3.16,4,0.8,-8.532
5757,14-10-2014,1999.96,5,0.2,624.9875
5758,11-08-2015,46.152,3,0.2,12.1149
5759,22-11-2015,32.985,3,0.5,-1.9791
5760,30-12-2016,481.32,4,0,125.1432
5761,30-12-2016,6.384,1,0.2,2.1546
5762,12-08-2017,542.94,3,0,152.0232
5763,12-08-2017,54.92,4,0,19.7712
5764,03-11-2015,1448.82,10,0.1,209.274
5765,10-09-2015,353.88,6,0,17.694
5766,08-11-2014,333.576,3,0.2,25.0182
5767,08-10-2016,60.144,6,0.2,20.2986
5768,08-09-2017,85.2,6,0.2,20.235
5769,25-02-2015,3.15,1,0,1.512
5770,25-02-2015,22.72,4,0,10.224
5771,24-09-2015,14.91,3,0,4.6221
5772,24-09-2015,1158.12,4,0,335.8548
5773,26-11-2015,599.99,1,0,233.9961
5774,31-08-2016,23.968,2,0.2,2.3968
5775,12-04-2016,638.288,7,0.2,-31.9144
5776,12-04-2016,13.208,1,0.2,4.6228
5777,04-12-2016,15.528,3,0.2,5.823
5778,04-12-2016,104.85,1,0,50.328
5779,11-11-2014,30.48,3,0,7.9248
5780,11-11-2014,112.648,1,0.2,11.2648
5781,02-04-2015,71.976,3,0.2,24.2919
5782,12-12-2015,2.21,1,0,0.5967
5783,12-12-2015,15.52,4,0,7.4496
5784,12-12-2015,36.44,4,0,16.398
5785,02-10-2017,217.764,6,0.7,-384.7164
5786,02-10-2017,39.072,6,0.2,4.3956
5787,02-10-2017,22.638,7,0.7,-16.6012
5788,02-10-2017,95.144,7,0.2,10.7037
5789,10-04-2017,12.32,5,0.2,1.848
5790,10-04-2017,4.419,3,0.7,-3.0933
5791,29-09-2017,35,7,0,16.8
5792,29-09-2017,72.784,1,0.2,0
5793,29-09-2017,97.84,2,0,25.4384
5794,29-09-2017,51.75,1,0,15.525
5795,29-09-2017,46.672,2,0.2,16.3352
5796,29-09-2014,1395.54,9,0,362.8404
5797,29-09-2014,117.36,4,0,36.3816
5798,29-09-2014,18.9,3,0,8.694
5799,29-09-2014,77.52,2,0,37.9848
5800,20-08-2014,421.372,2,0.3,-6.0196
5801,11-07-2014,575.968,4,0.2,43.1976
5802,11-07-2014,10.368,2,0.2,3.6288
5803,22-03-2015,15.984,2,0.2,1.1988
5804,12-05-2017,10.272,3,0.2,1.1556
5805,13-11-2017,61.792,4,0.2,6.1792
5806,13-11-2017,205.9992,3,0.32,-27.2646
5807,04-09-2016,12.192,3,0.2,4.1148
5808,04-09-2016,87.168,2,0.2,8.7168
5809,04-09-2016,31.744,2,0.2,8.3328
5810,06-02-2016,132.224,4,0.2,-18.1808
5811,22-03-2015,105.52,4,0,48.5392
5812,22-03-2015,91.96,2,0,15.6332
5813,22-03-2015,1487.976,3,0.2,185.997
5814,02-07-2015,19.44,3,0,9.3312
5815,15-06-2015,11.672,1,0.2,-0.7295
5816,26-11-2014,279.96,4,0,78.3888
5817,26-11-2014,12.912,3,0.2,4.6806
5818,26-11-2014,17.088,4,0.2,5.7672
5819,26-11-2014,93.15,9,0,44.712
5820,26-11-2014,11.52,4,0,5.6448
5821,12-05-2017,238.62,2,0,4.7724
5822,12-05-2017,7.77,1,0,2.0979
5823,12-05-2017,285.48,5,0.2,-10.7055
5824,12-05-2017,19.168,4,0.2,6.4692
5825,02-05-2014,26.136,3,0.2,1.9602
5826,03-09-2017,419.4,4,0,201.312
5827,03-09-2017,90.801,1,0.1,14.1246
5828,03-09-2017,181.764,2,0.1,-8.0784
5829,03-09-2017,5.56,2,0,2.224
5830,03-12-2016,581.96,2,0,104.7528
5831,03-12-2016,29.98,1,0,8.0946
5832,18-07-2015,519.96,4,0,176.7864
5833,21-07-2016,6.264,3,0.2,2.0358
5834,21-07-2016,363.92,5,0.2,0
5835,09-06-2015,64.2,5,0.7,-42.8
5836,09-06-2015,38.52,3,0.7,-26.964
5837,09-06-2015,72.6,5,0.2,-8.1675
5838,27-11-2017,57.568,4,0.2,5.7568
5839,27-03-2015,83.7,5,0,3.348
5840,22-09-2015,32.4,5,0,15.552
5841,22-09-2015,47.98,2,0,11.0354
5842,17-11-2015,415.968,4,0.2,51.996
5843,17-11-2015,304.9,5,0,6.098
5844,17-11-2015,80.96,4,0,29.1456
5845,17-11-2015,777.21,7,0,54.4047
5846,17-11-2015,32.4,5,0,15.552
5847,17-11-2015,225.568,2,0.2,2.8196
5848,17-11-2015,36.6,3,0,15.372
5849,10-11-2015,715.64,2,0,178.91
5850,10-11-2015,795.51,3,0,143.1918
5851,10-11-2015,549.99,1,0,274.995
5852,10-11-2015,74.76,3,0,34.3896
5853,10-11-2015,29.22,3,0,12.8568
5854,10-09-2014,9.64,2,0,4.7236
5855,05-08-2015,33.488,7,0.2,-1.2558
5856,05-08-2015,23.04,3,0.2,-4.896
5857,05-08-2015,1.362,1,0.8,-2.1792
5858,05-08-2015,14.76,5,0.6,-11.439
5859,03-09-2017,239.666,2,0.15,14.098
5860,01-11-2015,301.96,2,0,45.294
5861,29-04-2015,7.968,2,0.2,2.8884
5862,01-05-2016,109.92,2,0,53.8608
5863,01-05-2016,19.44,3,0,9.3312
5864,01-05-2016,11.16,2,0,4.3524
5865,05-08-2014,79.47,3,0,22.2516
5866,05-08-2014,4.56,2,0,2.0064
5867,05-08-2014,1133.35,5,0,294.671
5868,04-01-2016,4.672,1,0.2,0.584
5869,04-01-2016,104.58,6,0.7,-80.178
5870,07-11-2016,1603.136,4,0.2,100.196
5871,14-06-2016,1293.488,7,0.2,80.843
5872,24-09-2016,127.95,3,0,21.7515
5873,30-03-2017,59.76,1,0,16.7328
5874,04-06-2017,108.08,7,0,54.04
5875,04-06-2017,9.54,3,0,4.3884
5876,07-04-2015,11.736,3,0.2,1.0269
5877,21-05-2014,447.86,7,0,219.4514
5878,21-05-2014,17.94,3,0,8.7906
5879,21-05-2014,245.88,6,0,68.8464
5880,05-09-2016,192.16,4,0,92.2368
5881,18-09-2016,801.568,2,0.2,50.098
5882,18-09-2016,368.91,9,0,180.7659
5883,18-09-2016,885.528,9,0.2,-99.6219
5884,13-03-2016,28.28,2,0,7.3528
5885,13-03-2016,4912.59,3,0,196.5036
5886,16-10-2014,14.352,3,0.2,5.0232
5887,16-10-2014,179.97,3,0,86.3856
5888,08-10-2017,42.76,1,0,11.1176
5889,07-05-2015,45.68,2,0,21.0128
5890,14-04-2016,25.06,2,0,11.7782
5891,21-11-2016,38.432,1,0.2,13.4512
5892,21-11-2016,21.568,2,0.2,1.6176
5893,21-11-2016,81.576,3,0.2,2.0394
5894,10-09-2017,2.78,1,0,1.3622
5895,09-09-2017,99.87,3,0,23.9688
5896,01-11-2014,44.4,3,0,22.2
5897,01-11-2014,21.4,5,0,9.63
5898,03-04-2016,71.12,4,0,22.0472
5899,03-04-2016,259.96,4,0,124.7808
5900,12-01-2017,9.78,1,0,4.89
5901,20-11-2015,24.192,9,0.2,7.56
5902,27-11-2016,31.56,3,0,10.4148
5903,06-11-2017,59.94,3,0,28.1718
5904,06-11-2017,45.36,4,0,22.2264
5905,06-11-2017,26.4,5,0,12.672
5906,06-11-2017,41.4,4,0,19.872
5907,06-11-2017,16.95,1,0,1.017
5908,02-12-2016,24.704,2,0.2,9.264
5909,02-12-2016,59.7,3,0,26.865
5910,02-12-2016,14.52,3,0,5.6628
5911,02-12-2016,104.184,3,0.2,33.8598
5912,17-12-2016,46.53,3,0,13.0284
5913,24-08-2014,25.5,3,0,6.63
5914,17-09-2015,14.9,5,0,1.043
5915,17-09-2015,87.71,7,0,41.2237
5916,17-09-2015,199.764,2,0.1,8.8784
5917,17-09-2015,94.6,4,0,27.434
5918,17-09-2015,4228.704,6,0.2,158.5764
5919,17-09-2015,2003.92,5,0.2,-25.049
5920,17-09-2015,209.97,3,0,58.7916
5921,17-09-2015,659.9,2,0,217.767
5922,17-09-2015,110.96,2,0,53.2608
5923,17-09-2015,67.8,4,0,1.356
5924,26-11-2016,313.176,2,0.4,-120.0508
5925,19-11-2017,22.96,7,0,6.6584
5926,03-06-2017,1099.5,10,0,362.835
5927,08-04-2014,1215.92,8,0,316.1392
5928,11-10-2014,7.31,1,0,3.4357
5929,11-10-2014,8.92,4,0,3.9248
5930,07-07-2017,87.21,3,0.5,-45.3492
5931,07-07-2017,15.552,3,0.2,5.4432
5932,07-07-2017,683.988,2,0.4,-113.998
5933,07-07-2017,13.392,3,0.2,1.0044
5934,07-07-2017,16.776,3,0.2,4.8231
5935,07-07-2017,527.92,2,0.2,85.787
5936,04-07-2016,25.4,5,0,8.636
5937,04-07-2016,177.48,3,0.2,19.9665
5938,04-07-2016,71.976,3,0.2,8.997
5939,19-05-2017,95.992,1,0.2,9.5992
5940,19-05-2017,13.216,4,0.2,4.2952
5941,12-10-2017,435.84,12,0,130.752
5942,12-10-2017,5.88,2,0,1.5876
5943,06-08-2016,211.168,4,0.2,18.4772
5944,25-08-2014,6.28,1,0,2.6376
5945,25-08-2014,95.1,5,0,30.432
5946,25-08-2014,25.92,4,0,12.4416
5947,25-08-2014,48.84,4,0,13.1868
5948,14-09-2015,25.9,5,0,12.691
5949,05-03-2017,42.68,4,0,19.6328
5950,05-03-2017,299.97,3,0,125.9874
5951,05-03-2017,262.24,2,0,78.672
5952,05-03-2017,234.36,6,0,112.4928
5953,15-04-2017,20.736,4,0.2,7.2576
5954,30-03-2014,10.5,5,0,2.94
5955,11-11-2014,23.968,2,0.2,7.7896
5956,11-11-2014,521.96,4,0.5,-250.5408
5957,12-03-2016,676.55,5,0,6.7655
5958,12-03-2016,154.9,5,0,40.274
5959,12-03-2016,30.56,4,0,14.9744
5960,12-03-2016,770.352,3,0.2,77.0352
5961,09-02-2017,21.12,4,0,6.5472
5962,11-11-2014,575.928,9,0.2,57.5928
5963,11-11-2014,7.78,2,0,2.0228
5964,11-11-2014,123.92,4,0,55.764
5965,20-08-2017,17.22,3,0,5.166
5966,20-08-2017,226.56,6,0,63.4368
5967,20-08-2017,107.88,3,0.2,10.788
5968,15-01-2016,81.98,2,0,40.1702
5969,20-07-2014,104.85,1,0,50.328
5970,20-07-2014,8.704,2,0.2,3.1552
5971,20-07-2014,19.92,4,0,9.7608
5972,20-07-2014,43.02,3,0,15.4872
5973,06-02-2017,240.784,1,0.2,30.098
5974,25-12-2015,414.96,2,0,124.488
5975,08-10-2016,387.72,5,0.2,-67.851
5976,13-07-2017,360.38,2,0,93.6988
5977,13-07-2017,13.56,2,0,6.2376
5978,24-04-2017,552,10,0.2,34.5
5979,07-09-2014,429.9,5,0,111.774
5980,07-09-2014,32.06,2,0,15.3888
5981,07-09-2014,161.96,2,0,45.3488
5982,07-09-2014,19.86,2,0,5.7594
5983,21-11-2016,12.96,2,0,6.3504
5984,16-09-2017,20.544,6,0.2,6.42
5985,19-07-2016,185.58,6,0,76.0878
5986,19-07-2016,77.56,2,0,35.6776
5987,19-07-2016,87.92,4,0,0.8792
5988,19-07-2016,245.94,6,0,120.5106
5989,19-07-2016,8.6,1,0,4.042
5990,19-07-2016,504.9,5,0,126.225
5991,15-09-2017,2357.488,7,0.2,884.058
5992,15-09-2017,369.544,7,0.2,32.3351
5993,15-09-2017,184.752,3,0.2,-20.7846
5994,11-12-2016,64.96,5,0.2,-4.06
5995,11-12-2016,13.52,2,0.2,1.69
5996,11-12-2016,458.43,5,0.3,-137.529
5997,11-12-2016,387.136,4,0.2,24.196
5998,11-12-2016,328.59,3,0.4,-147.8655
5999,10-12-2014,338.352,3,0.2,4.2294
6000,10-12-2014,25.92,4,0,12.4416
6001,10-12-2014,91.36,4,0,42.0256
6002,13-12-2014,87.96,3,0.2,7.6965
6003,13-12-2014,5.214,2,0.7,-4.1712
6004,21-09-2017,12.294,1,0.7,-8.6058
6005,07-09-2017,19.76,4,0,8.2992
6006,02-11-2015,109.764,2,0.1,8.5372
6007,11-12-2017,128.85,3,0,3.8655
6008,01-04-2017,127.95,3,0,21.7515
6009,30-12-2015,68.52,3,0,31.5192
6010,30-12-2015,74.94,3,0,14.2386
6011,30-12-2015,2548.56,6,0.2,286.713
6012,30-12-2015,271.44,3,0,122.148
6013,30-12-2015,287.88,3,0.2,35.985
6014,10-03-2016,14.9,5,0,7.152
6015,10-03-2016,4158.912,8,0.2,363.9048
6016,06-04-2014,91.96,2,0,15.6332
6017,06-04-2014,33.11,7,0,12.9129
6018,06-04-2014,19.44,3,0,9.3312
6019,06-04-2014,55.48,1,0,26.6304
6020,05-10-2014,91.92,5,0.2,11.49
6021,13-08-2016,17.34,2,0,4.6818
6022,13-08-2016,71.98,2,0,15.1158
6023,17-11-2014,7.08,3,0.2,2.478
6024,24-04-2017,69.98,2,0,4.8986
6025,24-08-2017,646.272,8,0.2,64.6272
6026,24-08-2017,10.368,2,0.2,3.7584
6027,23-02-2017,8.4,5,0,0.336
6028,23-02-2017,71.96,5,0.2,25.186
6029,19-11-2016,18.48,2,0.2,6.006
6030,14-11-2016,9.84,3,0,2.8536
6031,06-07-2017,239.24,1,0.2,23.924
6032,25-12-2016,21.12,4,0,6.5472
6033,23-04-2017,54.9,5,0,15.372
6034,14-12-2015,15.24,3,0,5.1816
6035,19-04-2015,19.568,2,0.8,-52.8336
6036,19-04-2015,310.392,4,0.8,-512.1468
6037,04-09-2016,42.6,3,0,16.614
6038,04-09-2016,113.94,6,0,54.6912
6039,04-09-2016,129.92,4,0,5.1968
6040,04-09-2016,5.28,3,0,2.5344
6041,24-09-2017,859.2,3,0.2,75.18
6042,24-09-2017,506.28,3,0.2,177.198
6043,04-02-2016,14.368,2,0.2,3.9512
6044,19-05-2017,314.352,3,0.2,-35.3646
6045,19-05-2017,27.888,7,0.2,10.1094
6046,03-09-2015,238.152,3,0.2,89.307
6047,09-06-2016,692.94,3,0,173.235
6048,07-11-2015,16.146,9,0.7,-12.9168
6049,07-11-2015,1345.485,5,0.7,-1031.5385
6050,15-06-2016,173.488,7,0.2,54.215
6051,25-04-2015,57.75,5,0,16.17
6052,25-04-2015,272.4,5,0,76.272
6053,23-09-2016,11.952,3,0.2,4.0338
6054,23-09-2016,28,4,0.2,7.7
6055,23-09-2016,12.201,7,0.7,-9.7608
6056,18-08-2016,2.068,1,0.8,-3.4122
6057,18-08-2016,83.84,8,0.2,30.392
6058,02-03-2014,11.36,2,0,5.3392
6059,02-03-2014,36.4,5,0,17.472
6060,30-12-2014,27.968,2,0.2,6.992
6061,10-04-2015,142.04,4,0,38.3508
6062,10-04-2015,14.67,3,0,6.0147
6063,25-12-2015,1199.96,5,0.2,224.9925
6064,25-12-2015,12.6,3,0,6.174
6065,25-12-2015,17.94,3,0,8.073
6066,05-04-2015,23.904,6,0.2,7.7688
6067,17-01-2015,88.96,8,0.2,10.008
6068,20-05-2017,518.272,8,0.2,-97.176
6069,20-05-2017,6.98,1,0,3.3504
6070,20-05-2017,343.2,1,0.2,38.61
6071,13-08-2017,17.544,3,0.2,5.9211
6072,31-12-2015,152.688,2,0.2,-26.7204
6073,31-12-2015,3.488,2,0.2,0.5668
6074,31-12-2015,5.888,2,0.2,-1.3248
6075,25-12-2017,153.552,3,0.2,51.8238
6076,25-12-2017,270.62,2,0,2.7062
6077,01-09-2016,468.9,6,0,206.316
6078,01-09-2016,72.48,2,0,30.4416
6079,01-09-2016,10.95,3,0,3.285
6080,01-09-2016,191.82,3,0,61.3824
6081,05-08-2017,151.056,9,0.2,7.5528
6082,18-02-2014,25.16,5,0.6,-11.322
6083,22-11-2016,6.216,6,0.8,-9.6348
6084,22-11-2016,23.616,9,0.2,2.6568
6085,22-11-2016,24.032,2,0.2,-0.6008
6086,22-11-2016,2.088,1,0.2,0.6786
6087,22-11-2016,4.488,6,0.8,-6.732
6088,14-12-2015,29.22,3,0,12.8568
6089,13-06-2015,6.48,1,0,3.1104
6090,28-12-2017,1.188,2,0.7,-0.99
6091,20-09-2017,272.646,3,0.1,18.1764
6092,20-09-2017,212.8,2,0,95.76
6093,20-09-2017,38.52,9,0,18.1044
6094,20-09-2017,72.64,2,0,21.792
6095,20-09-2017,45.4,4,0,12.712
6096,20-09-2017,13.76,2,0,6.3296
6097,20-09-2017,80.991,1,0.1,8.0991
6098,20-09-2017,11.784,3,0.2,3.9771
6099,20-09-2017,4.36,2,0,1.7876
6100,20-09-2017,2888.127,11,0.1,609.7157
6101,20-09-2017,1299.66,2,0,350.9082
6102,20-09-2017,2254.41,5,0.1,375.735
6103,20-09-2017,104.85,3,0,28.3095
6104,20-09-2017,59.97,3,0,20.3898
6105,22-08-2017,314.532,2,0.4,-83.8752
6106,18-06-2015,13.632,4,0.2,3.5784
6107,20-12-2014,19.432,2,0.8,-49.5516
6108,20-12-2014,65.44,5,0.2,-8.18
6109,11-09-2016,6,2,0.2,2.1
6110,11-09-2016,1.908,3,0.8,-3.2436
6111,12-11-2016,1474.802,7,0.3,-21.0686
6112,12-11-2016,110.096,2,0.2,33.0288
6113,12-11-2016,16.752,6,0.2,5.4444
6114,12-11-2016,1537.074,9,0.3,0
6115,12-11-2016,449.372,2,0.3,-12.8392
6116,14-03-2016,41.904,6,0.2,14.1426
6117,13-11-2016,2279.96,4,0,592.7896
6118,13-11-2016,14.94,3,0,6.8724
6119,19-09-2017,191.976,3,0.2,19.1976
6120,19-09-2017,23.832,3,0.2,6.5538
6121,19-09-2017,409.216,8,0.2,61.3824
6122,19-09-2017,72.588,2,0.7,-128.2388
6123,04-12-2017,61.568,2,0.2,4.6176
6124,31-08-2015,20.96,4,0.2,6.812
6125,03-06-2017,44.75,5,0,8.5025
6126,03-06-2017,11.96,2,0,5.382
6127,03-06-2017,3.912,1,0.2,1.2714
6128,31-03-2016,327.996,6,0.1,54.666
6129,25-10-2014,49.408,4,0.2,18.528
6130,26-03-2017,53.25,3,0,20.7675
6131,26-03-2017,3.76,2,0,1.316
6132,27-12-2014,767.214,14,0.1,161.9674
6133,15-09-2017,163.96,5,0.2,59.4355
6134,16-08-2016,161.28,2,0.2,12.096
6135,04-11-2016,192.8,4,0,55.912
6136,18-10-2015,27.696,3,0.2,3.462
6137,18-10-2015,73.164,6,0.8,-186.5682
6138,31-10-2016,32.064,6,0.2,11.2224
6139,30-03-2014,205.666,2,0.15,-12.098
6140,18-04-2015,115.44,3,0,30.0144
6141,09-07-2017,274.8,5,0,134.652
6142,09-07-2017,195.64,4,0,3.9128
6143,09-07-2017,257.98,2,0,74.8142
6144,09-07-2017,119.04,6,0,48.8064
6145,27-06-2017,20.07,3,0,9.2322
6146,22-12-2014,11.76,4,0,3.1752
6147,21-11-2017,11.76,4,0,3.1752
6148,21-11-2017,40.736,2,0.2,14.7668
6149,27-06-2016,201.584,2,0.2,12.599
6150,28-12-2017,340.704,6,0.2,-34.0704
6151,08-04-2016,354.9,5,0,88.725
6152,18-03-2014,1198.33,10,0.15,70.49
6153,03-07-2017,87.92,4,0,0.8792
6154,20-04-2017,51.968,2,0.2,10.3936
6155,20-04-2017,51.336,3,0.2,5.7753
6156,20-04-2017,332.704,1,0.2,33.2704
6157,20-04-2017,42.408,3,0.2,9.5418
6158,03-08-2016,81.54,3,0,38.3238
6159,03-08-2016,167.28,12,0,23.4192
6160,03-12-2016,772.68,4,0,108.1752
6161,19-03-2014,323.976,3,0.2,28.3479
6162,19-03-2014,11.808,4,0.2,3.9852
6163,19-03-2014,26.16,3,0.2,1.962
6164,19-03-2014,33.57,5,0.7,-25.737
6165,19-03-2014,4.992,3,0.2,1.3728
6166,19-03-2014,20.016,3,0.2,5.5044
6167,19-03-2014,170.24,2,0.2,53.2
6168,20-04-2015,117.456,3,0.2,44.046
6169,19-09-2015,22.96,2,0,11.2504
6170,27-08-2014,13.36,2,0,6.4128
6171,19-12-2016,34.248,3,0.2,11.5587
6172,19-12-2016,3.52,2,0,1.0208
6173,02-08-2014,26.7,5,0,12.549
6174,02-08-2014,21.2,2,0,9.116
6175,02-08-2014,838.38,2,0,226.3626
6176,21-09-2015,1690.04,4,0,422.51
6177,21-09-2015,85.96,7,0,24.0688
6178,21-09-2015,121.96,2,0,57.3212
6179,21-09-2015,23.92,4,0,11.7208
6180,21-09-2015,63.96,2,0,6.396
6181,21-09-2015,629.95,5,0,176.386
6182,21-09-2015,113.73,3,0,32.9817
6183,21-09-2015,14.6,2,0,6.862
6184,21-09-2015,887.84,8,0,17.7568
6185,11-12-2016,403.92,5,0.2,25.245
6186,07-08-2015,106.8,10,0.2,10.68
6187,15-11-2015,70.95,3,0,20.5755
6188,15-11-2015,34.944,6,0.2,11.7936
6189,15-11-2015,119.04,6,0,35.712
6190,04-04-2017,383.84,4,0.2,47.98
6191,24-12-2016,799.56,9,0,207.8856
6192,13-12-2017,31.44,3,0,8.4888
6193,22-12-2017,25.92,5,0.2,9.072
6194,22-12-2017,6.33,5,0.8,-9.8115
6195,22-12-2017,75.88,5,0.2,26.558
6196,21-10-2017,329.988,2,0.4,-76.9972
6197,21-10-2017,71.376,3,0.2,-4.461
6198,13-11-2015,63.77,7,0,28.6965
6199,13-11-2015,50.97,3,0,13.2522
6200,13-11-2015,96.08,2,0,46.1184
6201,16-04-2015,1439.968,4,0.2,485.9892
6202,16-04-2015,43.56,3,0.2,-4.9005
6203,16-12-2016,563.92,5,0.2,7.049
6204,21-10-2016,235.152,8,0.4,-47.0304
6205,01-12-2017,7.712,2,0.2,1.7352
6206,20-10-2016,51.016,7,0.2,15.9425
6207,20-10-2016,25.248,4,0.2,7.89
6208,20-10-2016,56.686,1,0.3,-14.5764
6209,29-09-2017,51.168,2,0.2,-6.396
6210,18-08-2017,2793.528,9,0.2,942.8157
6211,18-08-2017,1000.02,7,0,290.0058
6212,18-08-2017,65.94,3,0,22.4196
6213,12-11-2017,18.24,3,0,9.12
6214,12-11-2017,76.12,2,0,22.0748
6215,11-10-2014,7.64,1,0,3.7436
6216,28-11-2015,68.16,3,0,27.9456
6217,28-11-2015,62.24,8,0,29.2528
6218,27-07-2015,29.97,3,0,0.2997
6219,20-10-2016,125.7,6,0,35.196
6220,20-10-2016,191.98,2,0,51.8346
6221,20-10-2016,20.86,7,0,1.4602
6222,14-09-2017,56.7,9,0,26.082
6223,23-12-2017,72.704,4,0.2,19.0848
6224,23-12-2017,12.264,7,0.2,1.0731
6225,23-12-2017,218.352,3,0.2,-54.588
6226,05-10-2015,66.294,1,0.7,-103.8606
6227,05-10-2015,291.168,4,0.2,-14.5584
6228,02-11-2014,88.776,3,0.2,7.7679
6229,22-01-2016,110.376,4,0.4,-20.2356
6230,22-01-2016,55.176,3,0.2,15.8631
6231,11-07-2017,30.32,4,0,11.8248
6232,11-09-2017,177.568,2,0.2,8.8784
6233,11-09-2017,19.44,3,0,9.3312
6234,11-09-2017,71.28,11,0,34.2144
6235,11-09-2017,1471.96,5,0.2,459.9875
6236,11-09-2017,79.96,5,0.2,-17.991
